Product Name,Price,Brand,Category,Description,Rating,Style Attributes,Size,Color,Purchase History,Average Age Of Clients,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,Feedback
1QSQGKE,36.97,Burberry,Lingerie,Not Good,4.496990695926739,Streetwear,L,ForestGreen,High,26,Cosmopolitan,Song of Style,Summer,Afternoon,60,3409,Neutral
46ECL1L,252.4,Burberry,Bottoms,Worst,3.9931415404250172,Streetwear,M,LightGreen,Medium,28,W,Chiara Ferragni,Autumn,Afternoon,74,4141,Negative
W7WETF1,253.22,Alexander McQueen,Outerwear,Worst,4.28160197975516,Bohemian,XL,LightSalmon,High,57,Vogue,Negin Mirsalehi,Fall,Afternoon,91,3260,Neutral
JNPSHZR,15.17,Mulberry,Lingerie,Not Good,3.54928610239898,Preppy,S,RosyBrown,High,40,W,Chiara Ferragni,Autumn,Morning,83,1763,Neutral
S3E9OOR,53.41,Mulberry,Footwear,Very Bad,4.018484080657227,Casual,L,DimGray,Medium,28,W,Kendall Jenner,Summer,Morning,50,1712,Positive
MJXRVAO,94.44,Ralph Lauren,Tops,Very Good,4.113653015101285,Formal,XS,Orange,Medium,51,Fashionista,Aimee Song,Spring,Evening,105,3957,Neutral
TKELOQQ,83.03,Ted Baker,Lingerie,Worst,4.011739589071999,Glamorous,M,MediumSpringGreen,Medium,46,InStyle,Kendall Jenner,Fall,Afternoon,153,4848,Neutral
9055B5Y,199.56,Alexander McQueen,Activewear,Very Bad,3.925963695349508,Edgy,L,DarkKhaki,Low,53,Harper's Bazaar,Song of Style,Winter,Morning,65,4857,Positive
LKMSSF3,38.41,Ted Baker,Accessories,Very Good,3.8393352035437918,Streetwear,XS,Gray,Medium,39,Vogue,Kendall Jenner,Fall,Morning,76,2764,Positive
CFON1PR,279.09,Burberry,Bottoms,Not Good,4.140883418144451,Formal,M,Magenta,Low,39,Elle,Gigi Hadid,Winter,Afternoon,108,3415,Positive
G7XDVAO,247.97,Burberry,Dresses,Very Good,3.958686317812464,Formal,XL,SlateBlue,High,35,InStyle,Negin Mirsalehi,Autumn,Morning,66,1407,Neutral
8HOU7Q2,406.26,Ted Baker,Footwear,Bad,3.71206836617337,Casual,M,WhiteSmoke,Low,47,Fashionista,Gigi Hadid,Winter,Evening,138,536,Neutral
QN5LDAG,187.39,Jigsaw,Bottoms,Good,3.6361947257588842,Bohemian,XS,LightSkyBlue,Low,30,Glamour,Kendall Jenner,Autumn,Afternoon,61,4972,Negative
L2WL32W,26.45,Calvin Klein,Jewelry,Worst,3.841188984746554,Minimalist,S,MediumBlue,High,38,Marie Claire,Julie Sariñana,Autumn,Evening,168,1474,Positive
5LT0S0X,86.89,Burberry,Swimwear,Very Good,3.867500812718756,Formal,S,DarkGoldenRod,Medium,57,Marie Claire,Kendall Jenner,Winter,Evening,85,730,Neutral
I37C4B5,36.18,Alexander McQueen,Lingerie,Best,4.153142958000507,Edgy,XL,Cyan,Medium,45,Fashionista,Leandra Medine,Winter,Evening,59,4998,Positive
LR45H7N,143.95,Burberry,Swimwear,Good,3.9063125455026864,Sporty,XS,BlanchedAlmond,Low,39,Cosmopolitan,Kendall Jenner,Summer,Afternoon,104,616,Neutral
1K0OM33,40.23,Ted Baker,Activewear,Worst,3.8025076033975864,Preppy,S,SeaGreen,High,58,InStyle,Olivia Palermo,Fall,Morning,94,1220,Neutral
HFUZ7NU,425.63,Ralph Lauren,Outerwear,Not Good,4.3533373368124355,Preppy,M,Azure,High,37,Elle,Gigi Hadid,Winter,Morning,148,615,Negative
XIZC4G7,119.0,Tommy Hilfiger,Bottoms,Best,3.9716632123681164,Glamorous,XS,LightGoldenRodYellow,Medium,43,W,Negin Mirsalehi,Summer,Evening,84,2762,Negative
XVA8I0U,178.67,Tommy Hilfiger,Jewelry,Good,4.004431925757499,Vintage,L,Blue,Low,42,InStyle,Julie Sariñana,Summer,Morning,139,3498,Positive
DU4HK81,264.01,Ralph Lauren,Dresses,Bad,4.4977731242937296,Preppy,S,MistyRose,Medium,59,Fashionista,Negin Mirsalehi,Summer,Evening,194,4764,Negative
065O824,49.03,Burberry,Accessories,Very Good,3.5442573439663594,Preppy,S,Chocolate,Low,47,Harper's Bazaar,Negin Mirsalehi,Autumn,Evening,108,1710,Positive
F0JKFLJ,86.51,Jigsaw,Swimwear,Best,4.085215704587119,Preppy,XL,MediumAquaMarine,High,51,W,Song of Style,Winter,Evening,142,3280,Negative
F7VLXCI,146.46,Burberry,Bottoms,Not Good,4.0650190241155375,Vintage,XS,LightYellow,High,35,W,Song of Style,Autumn,Afternoon,158,3683,Positive
ERP1S8P,36.08,Tommy Hilfiger,Accessories,Very Good,3.2729738055067465,Glamorous,S,DarkGoldenRod,Low,57,Marie Claire,Negin Mirsalehi,Spring,Morning,80,356,Positive
70UFINE,116.45,Ted Baker,Activewear,Best,3.981092672952073,Bohemian,XS,CadetBlue,Medium,52,Marie Claire,Gigi Hadid,Winter,Evening,78,3552,Positive
AUAUKBX,63.06,Ralph Lauren,Jewelry,Very Bad,4.034988632290919,Streetwear,L,IndianRed,Medium,33,Harper's Bazaar,Chiara Ferragni,Autumn,Evening,74,4302,Positive
Y3ISISJ,146.98,Jigsaw,Activewear,Not Good,3.4904580544452113,Formal,L,LightYellow,Low,43,Glamour,Olivia Palermo,Spring,Evening,160,2862,Positive
IA77NKK,198.62,Mulberry,Tops,Not Good,3.775346672426951,Vintage,XL,NavajoWhite,Medium,22,Cosmopolitan,Song of Style,Summer,Afternoon,53,814,Positive
3A6ORW9,174.54,Tommy Hilfiger,Jewelry,Very Bad,4.045521071542793,Glamorous,L,Orange,Low,45,Marie Claire,Aimee Song,Winter,Morning,69,4952,Neutral
37H7KAT,278.53,Tommy Hilfiger,Dresses,Very Good,3.6996209111530165,Casual,XL,LightSalmon,Low,33,Harper's Bazaar,Camila Coelho,Fall,Afternoon,87,743,Negative
QOW1OF3,79.14,Ted Baker,Accessories,Very Bad,3.726937346846649,Preppy,S,Tomato,Low,40,Vogue,Camila Coelho,Fall,Morning,196,3107,Positive
UEXTAEL,92.24,Tommy Hilfiger,Footwear,Worst,4.043256716468372,Glamorous,M,Red,High,31,Elle,Camila Coelho,Fall,Afternoon,128,670,Positive
4JSZGFZ,196.17,Burberry,Bottoms,Best,3.97894744455114,Vintage,S,LawnGreen,Medium,24,Vogue,Aimee Song,Winter,Morning,50,2481,Neutral
1UGVZM6,43.7,Alexander McQueen,Lingerie,Best,4.3460997176035745,Edgy,XL,FireBrick,High,41,Harper's Bazaar,Julie Sariñana,Fall,Afternoon,102,2363,Positive
XCKSL2T,82.15,Mulberry,Bottoms,Not Good,4.001860000662563,Bohemian,XS,Moccasin,Medium,22,Glamour,Negin Mirsalehi,Fall,Afternoon,51,2306,Neutral
AQ6NDQM,68.68,Ralph Lauren,Jewelry,Not Good,3.8975398636122778,Minimalist,XS,LightCyan,Medium,53,InStyle,Julie Sariñana,Autumn,Morning,167,3664,Negative
I5B3AME,116.79,Jigsaw,Dresses,Best,3.7870926311729662,Bohemian,XL,Lime,Low,57,Grazia,Song of Style,Winter,Evening,174,964,Negative
M9SH645,233.48,Ralph Lauren,Bottoms,Best,4.126615002345659,Vintage,XL,MediumSeaGreen,Low,20,Harper's Bazaar,Camila Coelho,Fall,Evening,156,2665,Positive
6ICZ9KK,11.49,Jigsaw,Lingerie,Not Good,3.624750447979853,Preppy,M,HoneyDew,Medium,50,InStyle,Aimee Song,Spring,Afternoon,159,2560,Positive
WUMRDC8,194.95,Calvin Klein,Bottoms,Very Bad,3.7048863269149956,Bohemian,XL,Crimson,Low,46,InStyle,Negin Mirsalehi,Autumn,Afternoon,129,4242,Negative
8CI9YSE,105.2,Tommy Hilfiger,Outerwear,Not Good,4.297107321139419,Glamorous,XL,PaleVioletRed,High,36,Grazia,Camila Coelho,Winter,Evening,119,3552,Neutral
EQH4OFC,197.62,Jigsaw,Swimwear,Best,4.0396361560628,Minimalist,M,MediumVioletRed,High,52,Glamour,Aimee Song,Winter,Afternoon,193,1601,Negative
1BELR3K,172.84,Mulberry,Footwear,Bad,4.217549833587849,Edgy,XS,Gray,High,34,Glamour,Aimee Song,Spring,Evening,159,2866,Positive
W4NJ2R9,83.41,Tommy Hilfiger,Lingerie,Not Good,4.08931457599125,Glamorous,M,LightSkyBlue,High,48,Grazia,Camila Coelho,Winter,Evening,105,4093,Negative
45MDH1I,144.69,Jigsaw,Activewear,Worst,4.070064723461557,Glamorous,M,DarkOrange,Medium,36,InStyle,Camila Coelho,Summer,Afternoon,110,1578,Negative
9LECMO0,40.03,Ted Baker,Lingerie,Not Good,4.015452384627965,Bohemian,XS,DarkSlateGray,Medium,28,Fashionista,Olivia Palermo,Summer,Morning,98,3212,Positive
UCBOIUU,93.8,Calvin Klein,Lingerie,Worst,3.762282094000556,Edgy,M,LightYellow,High,40,Harper's Bazaar,Song of Style,Summer,Afternoon,184,909,Negative
LOOFN7W,190.78,Tommy Hilfiger,Outerwear,Very Good,3.754063864011439,Formal,XS,DarkViolet,Medium,59,Vogue,Leandra Medine,Autumn,Evening,149,3416,Positive
LC7GYOF,186.17,Ralph Lauren,Bottoms,Worst,3.974947515982577,Formal,L,SandyBrown,Medium,31,Elle,Julie Sariñana,Spring,Afternoon,124,845,Neutral
BYMIHSD,79.74,Mulberry,Jewelry,Good,3.309589212148717,Streetwear,L,Thistle,Low,53,Grazia,Julie Sariñana,Autumn,Afternoon,144,3563,Negative
UMXFTS0,186.96,Tommy Hilfiger,Bottoms,Very Good,4.000938993097344,Bohemian,M,DarkRed,Low,22,Fashionista,Leandra Medine,Summer,Morning,105,3243,Negative
VBCWW10,52.15,Jigsaw,Swimwear,Not Good,3.671811953689884,Edgy,L,DimGray,Medium,52,Fashionista,Camila Coelho,Winter,Evening,115,2200,Neutral
MRM3NS6,39.45,Ted Baker,Dresses,Good,3.218989388244782,Vintage,M,Gray,Low,38,Harper's Bazaar,Negin Mirsalehi,Autumn,Evening,65,1020,Neutral
5ZH3U20,152.95,Tommy Hilfiger,Swimwear,Good,3.6100299273819445,Glamorous,M,DodgerBlue,Low,39,InStyle,Julie Sariñana,Summer,Evening,50,205,Negative
UTRUPI1,64.07,Mulberry,Tops,Bad,3.4782000410236513,Casual,XL,MediumBlue,Medium,40,W,Leandra Medine,Spring,Morning,53,1413,Negative
KNKAH34,193.8,Burberry,Tops,Best,4.213333543305754,Vintage,XS,OldLace,Medium,60,Cosmopolitan,Song of Style,Fall,Evening,199,2093,Negative
1NUECSA,394.71,Burberry,Footwear,Not Good,4.388541109754768,Minimalist,M,FloralWhite,Medium,60,Elle,Aimee Song,Fall,Morning,141,3448,Positive
NYS4NXD,134.22,Ted Baker,Tops,Worst,4.031493093303666,Bohemian,XS,AntiqueWhite,Low,32,W,Olivia Palermo,Summer,Evening,197,4020,Positive
0BPYJ0Y,99.26,Alexander McQueen,Accessories,Very Good,3.5209874567188253,Casual,XS,DarkOrange,Low,37,W,Aimee Song,Spring,Morning,93,830,Negative
TS238SN,71.42,Jigsaw,Outerwear,Very Bad,4.1843373573788405,Bohemian,M,AliceBlue,High,20,Grazia,Song of Style,Fall,Evening,138,2597,Neutral
YI9LM39,59.11,Calvin Klein,Jewelry,Not Good,4.17046084087064,Glamorous,M,DimGray,High,36,Cosmopolitan,Olivia Palermo,Winter,Afternoon,184,3220,Positive
3UBOGGA,163.69,Ralph Lauren,Tops,Not Good,4.105743410941324,Minimalist,XL,White,Medium,60,W,Julie Sariñana,Winter,Evening,183,2608,Negative
T5O2V8Z,395.39,Ted Baker,Dresses,Worst,3.8242334793310544,Edgy,XS,PaleVioletRed,High,52,Cosmopolitan,Julie Sariñana,Spring,Morning,94,1784,Neutral
3D8GFBM,214.39,Calvin Klein,Bottoms,Worst,4.075573497023541,Casual,XS,PaleGoldenRod,High,24,Fashionista,Julie Sariñana,Summer,Evening,143,3712,Positive
ZSYZL52,233.25,Calvin Klein,Bottoms,Not Good,3.822690686166527,Casual,M,GhostWhite,Medium,49,InStyle,Leandra Medine,Summer,Afternoon,89,1070,Negative
ML0OG35,112.26,Jigsaw,Tops,Not Good,3.6799087444557173,Edgy,S,SteelBlue,Medium,21,Cosmopolitan,Aimee Song,Winter,Morning,100,1045,Positive
VZ0J61N,127.59,Jigsaw,Jewelry,Best,3.5988062574641484,Sporty,S,Linen,High,51,Harper's Bazaar,Negin Mirsalehi,Autumn,Afternoon,101,4179,Negative
CXYJR3P,118.79,Burberry,Jewelry,Not Good,3.970424800807467,Sporty,XL,WhiteSmoke,Medium,27,Fashionista,Chiara Ferragni,Autumn,Morning,65,1128,Negative
K9EP7YH,220.06,Tommy Hilfiger,Footwear,Not Good,3.9934576860147115,Casual,XL,MediumOrchid,High,49,Fashionista,Olivia Palermo,Autumn,Evening,78,4497,Positive
R7BGM23,129.26,Tommy Hilfiger,Tops,Very Good,3.4169502298700585,Streetwear,XS,OrangeRed,Low,21,Cosmopolitan,Olivia Palermo,Autumn,Afternoon,101,2984,Positive
TAR3X6Q,10.43,Alexander McQueen,Accessories,Best,3.812617637146539,Vintage,XL,Aquamarine,Medium,21,Fashionista,Camila Coelho,Autumn,Morning,143,1367,Negative
LKLHXG2,45.65,Jigsaw,Activewear,Very Good,3.415552532771518,Minimalist,M,DarkGoldenRod,Low,53,W,Leandra Medine,Spring,Morning,61,1353,Negative
POCMFCI,72.42,Tommy Hilfiger,Jewelry,Best,3.748291979639152,Sporty,M,Crimson,Low,60,Harper's Bazaar,Aimee Song,Fall,Afternoon,161,3281,Negative
UOIADLA,56.79,Jigsaw,Swimwear,Very Bad,3.892159921425734,Glamorous,L,Chartreuse,Low,32,Cosmopolitan,Aimee Song,Spring,Afternoon,151,4000,Positive
29YFVDP,192.64,Burberry,Jewelry,Not Good,4.448461068070425,Edgy,L,PapayaWhip,High,26,Grazia,Gigi Hadid,Spring,Morning,189,2402,Negative
9E2K2RJ,190.68,Ralph Lauren,Tops,Worst,3.8639639708111715,Formal,M,Thistle,Medium,36,Grazia,Chiara Ferragni,Autumn,Evening,50,3254,Neutral
4P5WUAX,86.07,Alexander McQueen,Dresses,Very Bad,4.2818094216463205,Minimalist,XL,Ivory,Medium,29,InStyle,Julie Sariñana,Winter,Morning,106,1084,Positive
5VMT0PM,57.65,Ralph Lauren,Accessories,Not Good,3.8687360780784537,Preppy,M,Cornsilk,Low,21,Glamour,Julie Sariñana,Spring,Afternoon,118,4143,Neutral
4P6LFN3,232.44,Alexander McQueen,Outerwear,Very Good,4.3864109689615605,Glamorous,L,Yellow,Low,35,Marie Claire,Gigi Hadid,Winter,Morning,197,2600,Positive
JWYZBWC,85.78,Ted Baker,Bottoms,Best,3.6723461198608334,Minimalist,XS,SaddleBrown,Low,21,Marie Claire,Leandra Medine,Winter,Evening,150,1727,Positive
GACGGXR,132.1,Tommy Hilfiger,Footwear,Very Bad,4.403368141614197,Vintage,L,LightSlateGray,High,23,Cosmopolitan,Leandra Medine,Summer,Evening,191,4721,Neutral
Q1NWDU8,63.84,Tommy Hilfiger,Outerwear,Good,3.568232348480444,Casual,XL,DarkGray,Medium,57,Vogue,Aimee Song,Spring,Evening,94,1530,Positive
OJ4BLZF,171.28,Mulberry,Jewelry,Not Good,3.7889957730788137,Casual,L,Tan,Medium,57,Fashionista,Julie Sariñana,Fall,Morning,54,4213,Neutral
0EHYRDO,56.6,Ralph Lauren,Lingerie,Best,4.482497850909303,Formal,S,SlateGray,High,25,Marie Claire,Julie Sariñana,Spring,Morning,159,3390,Negative
4X1BJJQ,55.11,Jigsaw,Activewear,Bad,3.594135746202126,Preppy,XL,Linen,High,60,InStyle,Negin Mirsalehi,Fall,Evening,91,1285,Negative
MIX5G62,48.01,Calvin Klein,Jewelry,Not Good,3.7533393400221433,Minimalist,XL,BurlyWood,High,39,Glamour,Chiara Ferragni,Fall,Afternoon,52,2173,Neutral
NKYRVJL,379.85,Tommy Hilfiger,Footwear,Very Good,3.7704765904245328,Preppy,L,Thistle,Medium,54,Vogue,Chiara Ferragni,Spring,Evening,86,4567,Negative
1J6JYHI,143.4,Ralph Lauren,Tops,Very Good,4.037242084898096,Formal,S,DarkSlateGray,Low,26,Grazia,Negin Mirsalehi,Summer,Morning,56,2180,Neutral
SYQUS0I,71.45,Ted Baker,Lingerie,Not Good,4.030508840285547,Streetwear,XS,Cornsilk,High,50,Glamour,Gigi Hadid,Spring,Morning,67,4980,Neutral
8KZOITF,172.99,Tommy Hilfiger,Jewelry,Not Good,3.816084920690441,Casual,L,DarkCyan,High,60,W,Olivia Palermo,Winter,Afternoon,146,3241,Negative
GY38U5L,67.2,Jigsaw,Activewear,Worst,3.8490804062788713,Casual,S,Cornsilk,Medium,25,Vogue,Julie Sariñana,Summer,Morning,123,1013,Neutral
MPFIG7X,31.7,Alexander McQueen,Accessories,Good,4.602286503694716,Glamorous,XS,LightSeaGreen,High,30,Vogue,Aimee Song,Spring,Afternoon,174,2565,Positive
MAVMN68,232.34,Alexander McQueen,Bottoms,Best,4.2324016127961785,Sporty,XL,FloralWhite,High,45,Harper's Bazaar,Kendall Jenner,Fall,Morning,127,1692,Positive
9CYKWI4,110.93,Ted Baker,Footwear,Very Good,3.525700724949279,Minimalist,XS,Bisque,Low,26,Glamour,Julie Sariñana,Autumn,Evening,104,4749,Positive
T28YMWY,45.57,Alexander McQueen,Accessories,Not Good,4.113236947115019,Preppy,XS,Violet,High,36,Cosmopolitan,Camila Coelho,Autumn,Morning,63,3390,Negative
CI6W624,435.66,Tommy Hilfiger,Footwear,Worst,3.8693202381830654,Preppy,S,CadetBlue,High,37,Elle,Olivia Palermo,Autumn,Afternoon,89,1758,Negative
RHO7SY7,112.48,Tommy Hilfiger,Swimwear,Bad,4.057544191692351,Glamorous,M,PaleVioletRed,Medium,22,Fashionista,Olivia Palermo,Autumn,Evening,171,1334,Negative
FN46IO6,131.37,Jigsaw,Jewelry,Best,3.9675574709781842,Minimalist,L,IndianRed,High,27,Harper's Bazaar,Song of Style,Winter,Morning,97,2169,Negative
SEWBUZ3,31.47,Tommy Hilfiger,Swimwear,Very Good,3.860659914440546,Sporty,XS,MediumSlateBlue,Medium,49,Grazia,Leandra Medine,Fall,Morning,142,4503,Positive
3F6FOBK,177.97,Calvin Klein,Tops,Worst,3.83217345927478,Minimalist,M,Maroon,Medium,40,Marie Claire,Leandra Medine,Fall,Morning,167,2146,Neutral
70356MF,249.99,Burberry,Footwear,Bad,4.371197858174944,Sporty,XS,Khaki,High,49,Glamour,Song of Style,Winter,Morning,191,2795,Negative
TRZFN3S,394.33,Calvin Klein,Footwear,Bad,3.9296556141367516,Edgy,L,Turquoise,Low,36,Harper's Bazaar,Gigi Hadid,Fall,Morning,172,1485,Positive
T0IOER8,92.93,Ralph Lauren,Accessories,Best,4.37699112415895,Preppy,S,Brown,Medium,37,Harper's Bazaar,Gigi Hadid,Winter,Morning,196,3417,Positive
OWH86CJ,175.2,Ted Baker,Bottoms,Bad,3.581219132578014,Vintage,S,OrangeRed,Low,37,Harper's Bazaar,Chiara Ferragni,Winter,Morning,97,2987,Negative
7QBB076,59.34,Alexander McQueen,Activewear,Best,4.292354570728785,Formal,L,GoldenRod,High,55,Cosmopolitan,Julie Sariñana,Winter,Afternoon,148,3939,Negative
WT9N4GS,197.56,Jigsaw,Bottoms,Worst,3.6964302065489254,Bohemian,XL,Peru,Medium,43,Cosmopolitan,Aimee Song,Spring,Evening,133,670,Negative
FW9OKHD,138.05,Calvin Klein,Activewear,Very Good,3.4691591307550067,Streetwear,XS,Turquoise,Low,35,InStyle,Chiara Ferragni,Winter,Evening,195,228,Negative
KHB87L8,84.16,Tommy Hilfiger,Jewelry,Best,3.5900599748930633,Preppy,XL,SeaShell,Medium,32,Cosmopolitan,Camila Coelho,Autumn,Morning,83,2082,Neutral
GXT5KKN,63.94,Burberry,Tops,Very Good,3.6995628723174687,Edgy,S,PaleVioletRed,Low,24,Fashionista,Kendall Jenner,Winter,Morning,96,216,Negative
UJ6WOS9,69.04,Alexander McQueen,Accessories,Best,4.2904776489481025,Edgy,L,Indigo,Medium,33,Cosmopolitan,Kendall Jenner,Fall,Afternoon,112,3366,Positive
86W7VIV,102.18,Alexander McQueen,Jewelry,Worst,3.952335069376219,Formal,XL,White,High,39,Glamour,Gigi Hadid,Autumn,Evening,71,4339,Positive
SVVSFQD,184.89,Tommy Hilfiger,Outerwear,Best,3.888717544393774,Bohemian,XL,DeepSkyBlue,High,42,Glamour,Julie Sariñana,Summer,Morning,119,789,Negative
V3FB7FY,154.72,Mulberry,Bottoms,Best,3.864314508959128,Preppy,XS,Black,Medium,55,Marie Claire,Kendall Jenner,Summer,Afternoon,153,3042,Negative
Y1ZRO8L,133.44,Tommy Hilfiger,Tops,Not Good,4.064121023660429,Edgy,L,PaleGreen,Medium,30,Vogue,Julie Sariñana,Winter,Afternoon,146,4635,Positive
IK7W2AG,85.64,Calvin Klein,Outerwear,Worst,3.838224812962978,Preppy,M,LightGray,Medium,36,W,Olivia Palermo,Fall,Afternoon,96,1723,Neutral
3GQZCR1,38.22,Burberry,Bottoms,Best,4.037146717263671,Minimalist,M,SkyBlue,High,29,Harper's Bazaar,Leandra Medine,Fall,Afternoon,84,458,Neutral
MA4SPG5,129.72,Ralph Lauren,Tops,Not Good,4.2893507887281475,Glamorous,M,DarkOrchid,Low,25,Harper's Bazaar,Aimee Song,Fall,Morning,187,3900,Positive
G7W5PK2,175.08,Alexander McQueen,Bottoms,Worst,3.816897507756008,Vintage,XS,LightSlateGray,High,38,Elle,Julie Sariñana,Autumn,Morning,105,1233,Positive
S37317B,352.2,Jigsaw,Footwear,Very Good,4.318890942649972,Glamorous,L,Olive,Medium,42,Cosmopolitan,Olivia Palermo,Fall,Afternoon,172,3618,Positive
RSR7HEC,16.81,Ted Baker,Accessories,Worst,3.622725197503072,Minimalist,XL,PeachPuff,Medium,58,Marie Claire,Negin Mirsalehi,Autumn,Morning,57,4021,Negative
5E19UI7,450.96,Calvin Klein,Outerwear,Best,4.082381255158756,Edgy,L,MediumSpringGreen,Medium,34,Grazia,Gigi Hadid,Fall,Afternoon,120,3515,Negative
0UKM2S0,49.01,Calvin Klein,Lingerie,Good,3.8784717856529056,Minimalist,S,MediumOrchid,High,51,InStyle,Chiara Ferragni,Autumn,Morning,197,2412,Neutral
JQWC0O0,20.88,Calvin Klein,Swimwear,Bad,3.7036499536131045,Edgy,S,Fuchsia,Low,49,Glamour,Song of Style,Fall,Afternoon,112,3535,Positive
8HAV8N0,102.08,Tommy Hilfiger,Tops,Bad,3.7103478679531383,Formal,M,Navy,Low,44,Elle,Kendall Jenner,Summer,Afternoon,194,2082,Positive
E4FP6WJ,474.74,Burberry,Outerwear,Very Bad,4.186236130039569,Formal,S,ForestGreen,Medium,50,Fashionista,Negin Mirsalehi,Autumn,Afternoon,64,4139,Neutral
4T3JZ33,28.48,Burberry,Lingerie,Not Good,3.7989810132253288,Bohemian,M,SeaGreen,Medium,41,W,Kendall Jenner,Autumn,Morning,196,427,Negative
4TBS49Q,59.6,Tommy Hilfiger,Accessories,Best,3.346068579645743,Vintage,XS,LightPink,Low,40,W,Chiara Ferragni,Spring,Morning,99,1457,Neutral
1O9ANIT,375.61,Calvin Klein,Footwear,Not Good,4.309366191306132,Glamorous,XS,Purple,High,47,Harper's Bazaar,Aimee Song,Winter,Morning,123,2746,Neutral
U4HQUFY,31.91,Ralph Lauren,Swimwear,Not Good,4.415139227419244,Edgy,S,Brown,High,39,W,Leandra Medine,Summer,Morning,200,3921,Neutral
4E01L7O,455.83,Mulberry,Outerwear,Not Good,3.9456405593226984,Preppy,XS,Bisque,High,50,Glamour,Negin Mirsalehi,Autumn,Morning,143,1854,Positive
5J4B0NO,417.53,Jigsaw,Footwear,Best,3.778773570432508,Preppy,M,Orange,Medium,25,Vogue,Song of Style,Spring,Afternoon,53,1441,Negative
G6OUUUP,433.59,Mulberry,Dresses,Very Good,4.4911090681278525,Minimalist,L,SlateBlue,Medium,20,W,Negin Mirsalehi,Summer,Evening,142,3980,Neutral
NDMC7X3,62.21,Calvin Klein,Accessories,Not Good,4.081898883649914,Sporty,M,HoneyDew,High,44,Glamour,Julie Sariñana,Fall,Afternoon,195,1984,Negative
QMISHHH,161.88,Tommy Hilfiger,Dresses,Very Bad,3.857490524269072,Edgy,XL,Navy,High,34,Elle,Olivia Palermo,Fall,Afternoon,152,385,Negative
TOQ2T8R,196.31,Ralph Lauren,Tops,Not Good,3.907998373921356,Edgy,M,MediumAquaMarine,Low,24,Marie Claire,Song of Style,Spring,Evening,193,4075,Neutral
6CHFBZM,69.63,Burberry,Tops,Best,4.068065177585734,Vintage,M,DarkOrchid,High,37,Cosmopolitan,Julie Sariñana,Autumn,Evening,70,2098,Positive
LI3LN2V,463.8,Ralph Lauren,Outerwear,Not Good,4.730567766289228,Glamorous,S,Chartreuse,High,37,Fashionista,Olivia Palermo,Winter,Afternoon,66,3390,Positive
X5Q64GM,38.03,Jigsaw,Lingerie,Very Bad,3.509476772860614,Preppy,XS,GreenYellow,Medium,32,Marie Claire,Song of Style,Fall,Morning,75,2072,Positive
5IXHOJW,86.26,Mulberry,Accessories,Good,3.727153748004492,Casual,XL,Sienna,Low,60,InStyle,Julie Sariñana,Summer,Morning,143,1858,Positive
TASMYDI,62.34,Jigsaw,Accessories,Not Good,3.7652343952153213,Streetwear,XS,MediumOrchid,Low,43,Elle,Leandra Medine,Summer,Morning,116,1807,Negative
O4XC4XM,39.7,Ted Baker,Lingerie,Not Good,3.592855493456793,Minimalist,L,Violet,Low,27,Harper's Bazaar,Camila Coelho,Spring,Morning,164,4624,Negative
IPTK816,86.44,Mulberry,Lingerie,Best,3.950230388249374,Preppy,S,HotPink,High,24,Grazia,Leandra Medine,Summer,Evening,174,1969,Neutral
PHRES3V,83.01,Burberry,Tops,Worst,3.81024144570105,Vintage,XS,SpringGreen,Low,43,Harper's Bazaar,Camila Coelho,Spring,Evening,128,1593,Neutral
6Z5K82N,486.37,Alexander McQueen,Footwear,Best,4.582537385217332,Vintage,S,IndianRed,High,27,Grazia,Julie Sariñana,Summer,Afternoon,71,2770,Negative
ZFC9F8F,31.43,Ralph Lauren,Swimwear,Worst,4.153852293361728,Sporty,M,Black,High,47,Elle,Julie Sariñana,Summer,Morning,88,3386,Negative
25V2RPO,51.58,Mulberry,Activewear,Not Good,3.7959537245489328,Sporty,M,Moccasin,Low,48,Fashionista,Leandra Medine,Fall,Afternoon,118,3019,Positive
4BO340L,30.39,Calvin Klein,Dresses,Best,4.23076796717394,Vintage,XS,Brown,High,28,Cosmopolitan,Julie Sariñana,Spring,Afternoon,78,3892,Neutral
XNJCJQP,84.55,Ralph Lauren,Lingerie,Very Good,4.2157000318393125,Edgy,L,Tomato,Medium,24,Grazia,Chiara Ferragni,Winter,Afternoon,127,675,Positive
IYHDSSE,187.79,Burberry,Jewelry,Very Good,4.195978120822896,Sporty,S,Pink,Medium,35,Marie Claire,Aimee Song,Summer,Afternoon,192,2405,Neutral
M2WN7AN,92.85,Tommy Hilfiger,Accessories,Not Good,3.581975331908434,Vintage,XS,SlateBlue,Low,42,W,Chiara Ferragni,Winter,Afternoon,98,2785,Negative
JHU3JOK,36.96,Ted Baker,Activewear,Very Good,3.6451207977714604,Preppy,XL,LightSalmon,High,45,Harper's Bazaar,Leandra Medine,Summer,Afternoon,53,454,Negative
